"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"usps [[package]] [[arrived]] warehouse [[delivered]] due incomplete address information please [[confirm]] [[address]] [[link]] please [[reply]] [[exit]] thesms [[open]] sms activationlink [[copy]] [[link]] tosafari browser open us postal [[team]] wishesyou [[wonderful]] [[day]] usps [[package]] [[arrived]] [[warehouse]] [[delivered]] due incomplete [[address]] [[information]] please confirm [[address]] [[link]] please reply exit thesms [[open]] sms imessage","usps [[bundled]] [[comes]] warehouse [[offer]] due incomplete address information please [[verify]] [[answer]] [[connectivity]] please [[answer]] [[leaving]] thesms [[launch]] sms activationlink [[versions]] [[linkage]] tosafari browser open us postal [[pcs]] wishesyou [[great]] [[nowadays]] usps [[packet]] [[comes]] [[drugstore]] [[offer]] due incomplete [[answering]] [[notification]] please confirm [[counter]] [[connectivity]] please reply exit thesms [[launch]] sms imessage",0.000588536262512207,0.028860032558441162,1,1,1,1032,"Failed"
"[[cash]] [[prize]] [[claim]] [[call]] [[tc]] rstm [[sw]] [[ss]] ppm","[[finances]] [[winners]] [[invoke]] [[invitations]] [[carat]] rstm [[northeast]] [[ww]] ppm",4.035234451293945e-05,0.01768261194229126,1,1,1,192,"Failed"
"please [[call]] [[customer]] service representative ampm [[guaranteed]] £ [[cash]] £ [[prize]]","please [[ask]] [[subscriptions]] service representative ampm [[insure]] £ [[dollar]] £ [[freebie]]",3.910064697265625e-05,0.02792537212371826,1,1,1,193,"Failed"
"usps [[package]] [[arrived]] [[warehouse]] could [[delivered]] due [[incomplete]] [[address]] [[information]] please [[confirm]] [[address]] link please [[reply]] [[exit]] [[text]] [[message]] open [[activate]] [[link]] [[copy]] [[link]] open safari [[browser]] usps [[team]] [[wishes]] [[wonderful]] [[day]]","usps [[packs]] [[became]] [[repository]] could [[shipped]] due [[partial]] [[resolutions]] [[notification]] please [[confirmation]] [[handle]] link please [[response]] [[left]] [[typed]] [[notification]] open [[enabling]] [[linked]] [[painter]] [[tie]] open safari [[navigator]] usps [[group]] [[yearn]] [[glorious]] [[nowadays]]",0.021280884742736816,0.4152263402938843,1,1,1,802,"Failed"
"[[treat]] [[mother]] [[right]] [[major]] [[occasion]] jennifer lopez ever [[essence]] [[skin]] [[care]] [[perfect]] [[choice]]","[[settle]] [[matsu]] [[well]] [[big]] [[lawsuit]] jennifer lopez ever [[gas]] [[skinheads]] [[zorg]] [[smooth]] [[selections]]",4.172325134277344e-05,0.840855598449707,1,0,1,274,"Successful"
"usps [[package]] [[delivered]] due [[wrong]] [[delivery]] [[address]] please [[change]] [[correct]] [[delivery]] [[address]] following [[url]] [[reply]] [[click]] [[link]] [[inquire]]","usps [[pack]] [[offer]] due [[undue]] [[offering]] [[resolutions]] please [[edit]] [[true]] [[offer]] [[resolutions]] following [[http]] [[cater]] [[select]] [[connectivity]] [[browse]]",0.00017791986465454102,0.12196332216262817,1,1,1,474,"Failed"
"receive tax [[refund]] process due incomplete [[personal]] [[information]] please [[confirm]] [[information]] [[link]] order [[expedite]] [[processing]] refund avoid [[potential]] [[delays]] [[penalties]] please [[pro]] [[view]]","receive tax [[reimbursement]] process due incomplete [[movable]] [[report]] please [[reiterate]] [[report]] [[liens]] order [[expedited]] [[wage]] refund avoid [[likely]] [[schedules]] [[punishments]] please [[occupational]] [[see]]",0.0010766386985778809,0.595938503742218,1,0,1,494,"Successful"
"wells [[attention]] c [[go]]","wells [[heed]] c [[partir]]",0.0004749298095703125,0.9955756664276123,1,0,1,52,"Successful"
"[[unusual]] [[activity]] [[weve]] [[suspended]] amazon due [[unusual]] [[activity]] [[login]] [[attempt]] devicemozilla [[windows]] nt [[system]] [[locked]] [[yo]] [[ur]] amazon [[account]] [[restore]] amazon account please [[verify]] identi ty [[need]] [[verify]] [[account]] within [[days]] amazon account [[terminated]] [[best]] [[regards]] amazon","[[outlandish]] [[working]] [[youve]] [[abandoned]] amazon due [[special]] [[operated]] [[logbook]] [[striving]] devicemozilla [[window]] nt [[schematics]] [[shut]] [[ah]] [[dont]] amazon [[accounts]] [[rebooting]] amazon account please [[checkups]] identi ty [[would]] [[check]] [[cont]] within [[week]] amazon account [[quit]] [[most]] [[regarding]] amazon",7.396936416625977e-05,0.19819778203964233,1,1,1,802,"Failed"
"dear vdafne customeryou [[winner]] [[guaranteed]] [[caller]] [[prize]] [[final]] [[attempt]] [[contact]] [[claim]] [[call]]","dear vdafne customeryou [[win]] [[gage]] [[pastor]] [[freebie]] [[latest]] [[effort]] [[ties]] [[ask]] [[invited]]",3.844499588012695e-05,0.9935159087181091,1,0,1,315,"Successful"
"[[identified]] [[unusual]] [[activity]] [[online]] [[banking]] [[log]] [[via]] [[secure]] [[link]] httpdefaultaspx�to [[avoid]] [[account]] [[suspension]]","[[defining]] [[remarkable]] [[function]] [[web]] [[ribera]] [[register]] [[with]] [[varna]] [[bindings]] httpdefaultaspx�to [[stave]] [[bookkeeping]] [[recess]]",6.556510925292969e-05,0.09347933530807495,1,1,1,395,"Failed"
"[[missed]] call [[alert]] [[numbers]] [[called]] [[left]] [[message]]","[[neglects]] call [[ultimatum]] [[number]] [[call]] [[leave]] [[signal]]",0.00012308359146118164,0.10781055688858032,1,1,1,257,"Failed"
"[[urgent]] [[mobile]] [[number]] [[awarded]] inr prize [[guaranteed]] [[call]] [[land]] [[line]] [[claim]] [[valid]] hrs","[[punctual]] [[notepad]] [[volumes]] [[mapped]] inr prize [[seguro]] [[dawa]] [[topography]] [[iine]] [[dunning]] [[defensible]] hrs",2.09808349609375e-05,0.004881799221038818,1,1,1,308,"Failed"
"[[valued]] vodafone [[customer]] [[computer]] [[picked]] [[win]] £ [[prize]] [[collect]] easy [[call]]","[[priceless]] vodafone [[subscriptions]] [[pcs]] [[elects]] [[earn]] £ [[premium]] [[collections]] easy [[demand]]",1.9729137420654297e-05,0.026102960109710693,1,1,1,296,"Failed"
"[[immediately]] [[ensure]] [[precise]] payment deadline [[november]]","[[soon]] [[verifies]] [[actual]] payment deadline [[elf]]",0.00012564659118652344,0.5411534309387207,1,0,1,126,"Successful"
"tmobile congratulations [[selected]] get [[exclusive]] [[reward]] [[click]] ok start","tmobile congratulations [[akhtar]] get [[mere]] [[scholarship]] [[selection]] ok start",7.462501525878906e-05,0.5075830221176147,1,0,1,167,"Successful"
"receive tax [[refund]] process due incomplete personal [[information]] please [[confirm]] [[information]] [[link]] [[order]] expedite [[processing]] [[refund]] avoid [[potential]] [[delays]] [[penalties]] please [[provide]] [[accurate]] [[personal]] [[information]] [[immediately]] ensure [[precise]] [[payment]] [[deadline]] [[november]] [[thank]] [[sincerely]]","receive tax [[refunds]] process due incomplete personal [[report]] please [[validating]] [[report]] [[associated]] [[orders]] expedite [[wages]] [[payback]] avoid [[likely]] [[periods]] [[penalty]] please [[bring]] [[specific]] [[individual]] [[informations]] [[quickly]] ensure [[certain]] [[paychecks]] [[date]] [[janeiro]] [[acknowledgment]] [[really]]",0.0004202127456665039,0.07224047183990479,1,1,1,945,"Failed"
"[[new]] [[message]] please [[call]]","[[nova]] [[signalling]] please [[invited]]",0.00011742115020751953,0.9583619832992554,1,0,1,102,"Successful"
"todays vodafone [[numbers]] ending [[selected]] [[receive]] [[rs]] [[award]] [[match]] please [[call]] [[quoting]] [[claim]] code standard [[rates]] [[apply]]","todays vodafone [[name]] ending [[clicking]] [[perceive]] [[s]] [[stipend]] [[correspond]] please [[phoned]] [[reference]] [[calls]] code standard [[rhythm]] [[applied]]",2.950429916381836e-05,0.0007784366607666016,1,1,1,429,"Failed"
"[[want]] [[explicit]] [[sex]] [[secs]] [[ring]] [[costs]] pmin","[[gonna]] [[frank]] [[porn]] [[minute]] [[donut]] [[spending]] pmin",9.942054748535156e-05,0.681002140045166,1,0,1,167,"Successful"
"[[package]] [[reminder]] [[deliver]] [[package]] [[door]] due [[incomplete]] [[house]] [[number]] please [[fill]] [[address]]","[[packs]] [[alert]] [[offer]] [[pack]] [[gateway]] due [[partial]] [[families]] [[series]] please [[complete]] [[resolutions]]",3.272294998168945e-05,0.6089956760406494,1,0,1,322,"Successful"
"[[urgent]] [[important]] [[information]] [[user]] [[today]] [[lucky]] [[day]] [[find]] [[log]] onto [[fantastic]] [[surprise]] [[awaiting]]","[[acute]] [[prodigious]] [[informs]] [[subscriptions]] [[dates]] [[lak]] [[dating]] [[attain]] [[inscription]] onto [[grandiose]] [[amaze]] [[standby]]",2.6881694793701172e-05,0.03568899631500244,1,1,1,346,"Failed"
"chance [[reality]] [[fantasy]] show [[call]] [[p]] per min ntt [[ltd]]","chance [[truth]] [[daydream]] show [[convene]] [[rs]] per min ntt [[serv]]",0.0009967684745788574,0.29430586099624634,1,1,1,217,"Failed"
"[[urgent]] [[trying]] [[contact]] u todays draw shows £ [[prize]] [[guaranteed]] [[call]] [[land]] [[line]] [[claim]] [[valid]] hrs","[[quick]] [[struggling]] [[interacts]] u todays draw shows £ [[prix]] [[segura]] [[please]] [[field]] [[linea]] [[requested]] [[good]] hrs",2.205371856689453e-05,0.0036725401878356934,1,1,1,357,"Failed"
"[[huge]] summer [[wine]] sale marlborough [[sauvignon]] blanc stock [[wont]] last get [[quick]] [[view]] [[deal]] [[reply]] stop [[opt]]","[[big]] summer [[vin]] sale marlborough [[barbera]] blanc stock [[theyre]] last get [[vite]] [[kwun]] [[settle]] [[cater]] stop [[selection]]",0.00030225515365600586,0.7244950532913208,1,0,1,350,"Successful"
"[[address]] [[package]] logistics [[tail]] [[number]] [[detailed]] [[needs]] [[updated]] leadmevgtrwqg","[[overcome]] [[wrappings]] logistics [[rump]] [[chiffre]] [[precision]] [[should]] [[topical]] leadmevgtrwqg",0.00010341405868530273,0.0033813118934631348,1,1,1,166,"Failed"
"freemsg [[awarded]] [[free]] [[mini]] [[digital]] [[camera]] [[reply]] snap [[collect]] [[prize]] quizclub [[opt]] stop pwk sprwm ph","freemsg [[provided]] [[frey]] [[midget]] [[scan]] [[rooms]] [[answer]] snap [[compile]] [[prix]] quizclub [[select]] stop pwk sprwm ph",3.743171691894531e-05,0.5390661954879761,1,0,1,216,"Successful"
"pvt [[finance]] [[arranged]] [[cheque]] [[basics]] [[business]] [[peoples]] [[traders]] stockists [[industries]] [[corporate]] comp [[pm]] [[turn]] [[l]] cnt","pvt [[capital]] [[holding]] [[checked]] [[based]] [[commerce]] [[counties]] [[dealerships]] stockists [[mun]] [[institutional]] comp [[mw]] [[turned]] [[i]] cnt",0.00023221969604492188,0.047424376010894775,1,1,1,298,"Failed"
"please call [[immediately]] [[urgent]] [[message]] [[waiting]]","please call [[soon]] [[thereupon]] [[announcements]] [[hope]]",5.0127506256103516e-05,0.9261978268623352,1,0,1,136,"Successful"
"[[urgent]] [[mobile]] [[number]] [[awarded]] inr prize [[guaranteed]] [[call]] [[land]] [[line]] [[claim]] [[valid]] hrs","[[punctual]] [[notepad]] [[volumes]] [[mapped]] inr prize [[seguro]] [[dawa]] [[topography]] [[iine]] [[dunning]] [[defensible]] hrs",2.09808349609375e-05,0.004881799221038818,1,1,1,308,"Failed"
"u [[secret]] [[admirer]] [[looking]] [[make]] [[contact]] ufind rreveal [[thinks]] [[ur]] specialcall","u [[underground]] [[breather]] [[browse]] [[do]] [[communicate]] ufind rreveal [[cru]] [[gona]] specialcall",5.412101745605469e-05,0.0006336569786071777,1,1,1,207,"Failed"
"thanks ringtone order [[reference]] charged gbp per week unsubscribe anytime [[calling]] [[customer]] [[services]]","thanks ringtone order [[footnote]] charged gbp per week unsubscribe anytime [[invited]] [[subscriptions]] [[service]]",0.09600740671157837,0.959814190864563,1,0,1,129,"Successful"
"[[urgent]] [[costa]] del [[sol]] [[holiday]] £ [[await]] [[collection]] [[call]] toclaim [[sae]] [[tc]] pobox [[stockport]] skxh [[cost]]£[[pm]] maxmins","[[quick]] [[charges]] del [[tierra]] [[feasts]] £ [[hope]] [[harvests]] [[praying]] toclaim [[lae]] [[cr]] pobox [[maidstone]] skxh [[costa]]£[[h]] maxmins",2.7298927307128906e-05,0.16010195016860962,1,1,1,327,"Failed"
"receive [[tax]] [[refund]] [[process]] due [[incomplete]] [[personal]] [[information]] please [[confirm]] [[information]] [[link]] please [[reply]] [[exit]] sms open sms [[activation]] [[link]] [[copy]] [[link]] open safari [[browser]] [[mission]] irs help [[american]] [[taxpayers]] [[understand]] meet tax [[obligations]] [[provide]] [[highest]] [[quality]] service","receive [[royalties]] [[returned]] [[handled]] due [[sketchy]] [[individual]] [[report]] please [[substantiate]] [[report]] [[connect]] please [[answer]] [[left]] sms open sms [[activated]] [[related]] [[reprint]] [[connect]] open safari [[navigating]] [[chore]] irs help [[usa]] [[payers]] [[confess]] meet tax [[pledge]] [[bring]] [[haut]] [[caliber]] service",4.07099723815918e-05,0.10864073038101196,1,1,1,871,"Failed"
"verizon [[beautiful]] [[weekend]] [[coming]] [[wan]] [[na]] [[go]] [[sophie]] [[gave]] [[number]] check [[profile]] bitlyprofilegbrd","verizon [[great]] [[week]] [[come]] [[playa]] [[nd]] [[partir]] [[lena]] [[presents]] [[lot]] check [[image]] bitlyprofilegbrd",8.374452590942383e-05,0.0011785030364990234,1,1,1,256,"Failed"
"[[winner]] [[specially]] [[selected]] [[receive]] £ [[cash]] £ [[award]] [[speak]] live [[operator]] [[claim]] [[call]] ampm [[cost]] [[p]]","[[win]] [[predominantly]] [[take]] [[earn]] £ [[money]] £ [[donations]] [[talk]] live [[operating]] [[ask]] [[praying]] ampm [[accusations]] [[w]]",6.42538070678711e-05,0.25540685653686523,1,1,1,407,"Failed"
"[[urgent]] [[urgent]] free [[flights]] [[europe]] [[give]] [[away]] [[call]] [[b]] [[th]] [[sept]] [[take]] [[friend]] free [[call]] [[claim]] bannfwflyppm","[[forthwith]] [[rapid]] free [[trip]] [[europa]] [[bring]] [[out]] [[requested]] [[j]] [[tr]] [[sep]] [[bring]] [[homeys]] free [[calls]] [[calls]] bannfwflyppm",8.296966552734375e-05,0.14758187532424927,1,1,1,359,"Failed"
"[[dear]] [[customer]] paytmkyc [[expired]] it�s blcked within [[hour]] please [[contact]] [[customer]] [[care]] ph� [[immediately]] [[verify]]","[[luv]] [[customers]] paytmkyc [[surpassed]] it�s blcked within [[times]] please [[inform]] [[subscriber]] [[health]] ph� [[soon]] [[exams]]",6.306171417236328e-05,0.017184078693389893,1,1,1,231,"Failed"
"gd xvll debit [[made]] may kindly [[look]] details","gd xvll debit [[implemented]] may kindly [[see]] details",0.0001601576805114746,0.7923603057861328,1,0,1,107,"Successful"
"[[specially]] [[selected]] receive [[award]] [[call]] [[lines]] [[close]] [[cost]] ppm tcs [[apply]] [[ag]] [[promo]]","[[mostly]] [[take]] receive [[concession]] [[request]] [[line]] [[nearby]] [[fare]] ppm tcs [[run]] [[dh]] [[ballroom]]",5.352497100830078e-05,0.050888121128082275,1,1,1,312,"Failed"
"[[congrats]] year [[special]] [[cinema]] [[pass]] [[call]] [[c]] suprman v [[matrix]] starwars etc free bxipwe pm dont miss","[[thanks]] year [[curious]] [[musicals]] [[paso]] [[ask]] [[iv]] suprman v [[parent]] starwars etc free bxipwe pm dont miss",5.620718002319336e-05,0.5711058378219604,1,0,1,172,"Successful"
"[[weeks]] savamob [[member]] [[offers]] [[accessible]] [[call]] [[details]] savamob pobox [[la]] [[wu]] £[[week]] savamob [[offers]] [[mobile]]","[[weekend]] savamob [[members]] [[presenting]] [[available]] [[called]] [[info]] savamob pobox [[el]] [[woo]] £[[chow]] savamob [[donne]] [[cell]]",0.00015151500701904297,0.813313901424408,1,0,1,287,"Successful"
"[[tried]] [[call]] [[reply]] [[sms]] [[video]] mobile [[mins]] [[unlimited]] [[text]] free [[camcorder]] [[reply]] call","[[tries]] [[calls]] [[answer]] [[dt]] [[movies]] mobile [[minutes]] [[unrestricted]] [[editorial]] free [[cams]] [[answer]] call",0.001262068748474121,0.08702117204666138,1,1,1,310,"Failed"
"[[atm]] blockdear [[customer]] due [[system]] [[upgrade]] [[atm]] [[card]] blcked [[reactivate]] [[call]] [[customer]] [[care]] [[help]]","[[abm]] blockdear [[subscriptions]] due [[programmes]] [[refresh]] [[abm]] [[postcard]] blcked [[restart]] [[require]] [[subscriber]] [[empathy]] [[support]]",3.355741500854492e-05,0.11732465028762817,1,1,1,285,"Failed"
"edddcabofaalert prepaid [[card]] [[starting]] [[deactivated]] [[click]] [[reactivate]]","edddcabofaalert prepaid [[cards]] [[start]] [[crippled]] [[pick]] [[revival]]",0.00021833181381225586,0.9925116300582886,1,0,1,158,"Successful"
"[[unusual]] [[activity]] [[weve]] [[suspend]] amazon account due [[unusual]] [[activity]] [[login]] [[attempt]] [[blocked]] chrome [[system]] [[suspend]] amazon [[account]] [[security]] [[reasons]] [[unlock]] amazon account please [[verify]] [[link]] [[need]] take [[action]] within [[days]] account [[suspended]] [[regards]] amazon [[teams]]","[[freaky]] [[efforts]] [[geting]] [[ended]] amazon account due [[abnormal]] [[events]] [[registering]] [[aspiration]] [[impede]] chrome [[plans]] [[stayed]] amazon [[count]] [[insure]] [[cause]] [[release]] amazon account please [[checkups]] [[contact]] [[request]] take [[effort]] within [[week]] account [[stoppage]] [[connection]] amazon [[pc]]",5.4001808166503906e-05,0.10757750272750854,1,1,1,845,"Failed"
"[[dear]] [[dave]] [[final]] [[notice]] [[collect]] [[tenerife]] [[holiday]] [[cash]] [[award]] [[call]] [[landline]] tcs [[sae]] [[box]] cwwx ppm","[[sweety]] [[iand]] [[last]] [[advert]] [[accumulates]] [[cala]] [[intermission]] [[liquidity]] [[prices]] [[asking]] [[fixed]] tcs [[cas]] [[pandora]] cwwx ppm",1.7642974853515625e-05,0.0026745200157165527,1,1,1,344,"Failed"
